Original,Prediction,Simplified sentences
"he was also famous for his prints , book covers , posters , and garden metalwork furniture . <eos>","he was also famous for his pupil , book , posters , and garden . <eos>","he is famous for prints , book covers , posters , and garden metalwork furniture . <eos>"
"the montreal canadiens are a professional ice hockey team based in montreal , quebec , canada . <eos>","the montreal canadiens are a professional ice hockey team based in montreal , quebec . <eos>","the montreal canadiens are a skilled ice hockey team from montreal , quebec , canada . <eos>"
"the primavera is a painting by the italian renaissance painter sandro botticelli , c . 1482 . <eos>",the movie is a painting by the italian renaissance painter . <eos>,"painted around 1482 , the primavera is a painting by the italian renaissance painter , sandro botticelli . <eos>"
stallone also had a cameo appearance in the 2003 french film taxi 3 as a passenger . <eos>,stallone also had a cameo appearance in the 2003 french film film 3 as a passenger . <eos>,stallone also had a small character part in the 2003 french film taxi 3 as a passenger . <eos>
the wounds inflicted by a club are generally known as bludgeoning or blunt-force trauma injuries . <eos>,"the wounds is generally known as the "" catacombs "" . <eos>",the wounds inflicted by a club are generally known as bludgeoning or blunt-force trauma injuries . <eos>
it is described as pointed in the face and about the size of a rabbit . <eos>,it is described as the sun in the face and about the size of a rabbit . <eos>,it is about the size of a rabbit and has a pointed face . <eos>
the quark model was independently proposed by physicists murray gell-mann and george zweig in 1964 . <eos>,the moon model was a member of the british murray . <eos>,the quark model was independently proposed by physicists murray gell-mann and george zweig in 1964 . <eos>
some of the largest reservoirs in the world can be found along the volga . <eos>,some of the largest largest in the world can be found along the volga . <eos>,some of the largest lake in the world can be found along the volga . <eos>
notable features of the design include key-dependent s-boxes and a highly complex key schedule . <eos>,notable features of the design include a highly complex schedule . <eos>,notable features of the design include s-boxes which is a highly complex key schedule . <eos>
she became the authoritative editor of her husband 's works for breitkopf und hartel . <eos>,she became the founder of her husband 's works for the united states . <eos>,she became the editor of her husband 's works for breitkopf und hartel . <eos>
human skin hues can range from very dark brown to very pale pink . <eos>,human skin can range from very dark brown to very pale . <eos>,"the colors of human skin can be very dark brown or very pale pink , or anywhere in between . <eos>"
"these ideally provide excellent habitat for chinkara , hog deer and blue bull . <eos>","these people provide habitat for nipping , and blue bull . <eos>","ideally , these make an excellent breeding ground for chinkara , hog deer and blue bull . <eos>"
"together they formed new music manchester , a group committed to contemporary music . <eos>",they formed in contemporary and together they formed new music . <eos>,they formed the new music manchester band and sang contemporary <eos>
"addiscombe is a suburb in the london borough of croydon , england . <eos>",it is a suburb of croydon . <eos>,"addiscombe is a suburb in the london borough of croydon , england . <eos>"
geography the town lies in the limmat valley between baden and zurich . <eos>,geography the town lies in the valley valley between the bible valley between the actual valley between the actual valley between the actual valley between the actual valley between the actual valley between the actual valley between the actual valley between the actual valley between the actual valley<eos>,geographically the town lies in the limmat valley between baden and zurich . <eos>
use html and css markup sparingly and only with good reason . <eos>,use of use and the most recent reviews . <eos>,use html and css markup sparingly and only with good reason . <eos>
frederic chopin 's opus 57 is a berceuse for solo piano . <eos>,frederic 's opus is a piece of the solo . <eos>,frederic chopin 's opus 57 is a music for individual piano . <eos>
these attacks may have been psychological in origin rather than physical . <eos>,these attacks have been psychological in origin . <eos>,"these attacks may have been psychological in origin , not physical . <eos>"
the collapsed dome of the main church has been restored entirely . <eos>,the collapsed of the main church has been restored entirely and the collapsed of the main church has been restored entirely . <eos>,the collapsed dome of the main church has been restored entirely . <eos>
no skater has yet accomplished a quadruple axel in competition . <eos>,no receiving has yet played in competition for the world cup in competition . <eos>,quadruple axel at a competition is yet to be fulfilled by any skater <eos>
new south wales 's largest city and capital is sydney . <eos>,new south wales <eos>,largest city new south wales and its capital is sydney . <eos>
this resulted in both montenegro and serbia becoming independent countries . <eos>,this resulted in both the new state and serbia becoming countries . <eos>,this resulted in both montenegro and serbia becoming independent countries . <eos>
schuschnigg immediately responded publicly that reports of riots were false . <eos>,"he was also immediately publicly publicly publicly publicly publicly publicly publicly publicly publicly publicly , who died in the battle of riots . <eos>",schuschnigg responded publicly that reports of riots were false . <eos>
a bastion on the eastern approaches was built later . <eos>,a small on the eastern side was built later . <eos>,"later , a bastion was built on the eastern approaches . <eos>"
the crosier symbolises the monasteries of the region . <eos>,the eastern part of the region . <eos>,the crosier symbolises the monasteries of the region . <eos>
other nearby settlements include pont-bellanger and beaumesnil . <eos>,nearby settlements include a large company in the pacific ocean . <eos>,other nearby houses colonies include pont-bellanger and beaumesnil . <eos>
